date;system_time;cycle_time;battery_state;voltage[V];current[mA];capacity[mAh]
2025-10-25;02:07:10;0:00:43.695633;charging;4.2;0.17;41
2025-10-25;02:07:10;0:00:43.821081;charging;4.196;0.16;41
2025-10-25;02:07:10;0:00:43.944758;charging;4.203;0.17;41
2025-10-25;02:07:10;0:00:44.050868;charging;4.196;0.17;41
2025-10-25;02:07:11;0:00:44.155413;charging;4.2;0.17;42
2025-10-25;02:07:11;0:00:44.261591;charging;4.196;0.16;42
2025-10-25;02:07:11;0:00:44.366620;charging;4.196;0.17;42
2025-10-25;02:07:11;0:00:44.487606;charging;4.196;0.16;42
2025-10-25;02:07:11;0:00:44.593588;charging;4.203;0.17;42
2025-10-25;02:07:11;0:00:44.697756;charging;4.197;0.17;42
2025-10-25;02:07:11;0:00:44.800360;charging;4.196;0.17;42
2025-10-25;02:07:11;0:00:44.904218;charging;4.198;0.17;42
2025-10-25;02:07:11;0:00:45.007656;charging;4.197;0.17;42
2025-10-25;02:07:12;0:00:45.129972;charging;4.198;0.17;42
2025-10-25;02:07:12;0:00:45.258453;charging;4.196;0.17;42
2025-10-25;02:07:12;0:00:45.379721;charging;4.202;0.17;43
2025-10-25;02:07:12;0:00:45.501951;charging;4.197;0.17;43
2025-10-25;02:07:12;0:00:45.606797;charging;4.197;0.16;43
2025-10-25;02:07:12;0:00:45.711848;charging;4.199;0.17;43
2025-10-25;02:07:12;0:00:45.817198;charging;4.196;0.17;43
2025-10-25;02:07:12;0:00:45.923350;charging;4.202;0.17;43
2025-10-25;02:07:12;0:00:46.027730;charging;4.196;0.17;43
2025-10-25;02:07:13;0:00:46.130790;charging;4.198;0.17;43
2025-10-25;02:07:13;0:00:46.240376;charging;4.196;0.16;43
2025-10-25;02:07:13;0:00:46.346264;charging;4.197;0.17;43
2025-10-25;02:07:13;0:00:46.501937;charging;4.202;0.16;44
2025-10-25;02:07:13;0:00:46.642295;charging;4.197;0.17;44
2025-10-25;02:07:13;0:00:46.746946;charging;4.203;0.16;44
2025-10-25;02:07:13;0:00:46.851963;charging;4.197;0.17;44
2025-10-25;02:07:13;0:00:46.958765;charging;4.199;0.17;44
2025-10-25;02:07:13;0:00:47.063229;charging;4.196;0.17;44
2025-10-25;02:07:14;0:00:47.168082;charging;4.202;0.17;44
2025-10-25;02:07:14;0:00:47.271275;charging;4.197;0.17;44
2025-10-25;02:07:14;0:00:47.377296;charging;4.196;0.17;44
2025-10-25;02:07:14;0:00:47.486347;charging;4.198;0.17;44
