date;system_time;cycle_time;data starting; cycle; empty; provided voltage; voltage (mV); current (cA); battery1; battery2; battery3; battery4; battery5; battery6; unknown0; unknown1; capacity (mAh); unknown2
2025-10-25; 02:00:38;0:00:12.741122;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;13;47
2025-10-25; 02:00:38;0:00:12.871505;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;13;47
2025-10-25; 02:00:39;0:00:12.979780;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;13;44
2025-10-25; 02:00:39;0:00:13.083093;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;13;44
2025-10-25; 02:00:39;0:00:13.186662;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;13;47
2025-10-25; 02:00:39;0:00:13.291547;$1;1;;12020;4197;19;0;0;0;0;0;0;344;0;14;43
2025-10-25; 02:00:39;0:00:13.398955;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;14;40
2025-10-25; 02:00:39;0:00:13.507803;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;14;43
2025-10-25; 02:00:39;0:00:13.610065;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;14;40
2025-10-25; 02:00:39;0:00:13.713366;$1;1;;12013;4197;19;0;0;0;0;0;0;347;1;14;41
2025-10-25; 02:00:39;0:00:13.817613;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;14;40
2025-10-25; 02:00:39;0:00:13.924399;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;14;40
2025-10-25; 02:00:40;0:00:14.028363;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;14;40
2025-10-25; 02:00:40;0:00:14.131370;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;14;40
2025-10-25; 02:00:40;0:00:14.254360;$1;1;;12020;4197;19;0;0;0;0;0;0;344;0;15;42
2025-10-25; 02:00:40;0:00:14.397952;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;15;41
2025-10-25; 02:00:40;0:00:14.500817;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;15;42
2025-10-25; 02:00:40;0:00:14.611807;$1;1;;12013;4197;19;0;0;0;0;0;0;344;0;15;42
2025-10-25; 02:00:40;0:00:14.715622;$1;1;;12013;4197;19;0;0;0;0;0;0;347;1;15;40
2025-10-25; 02:00:40;0:00:14.826974;$1;1;;12013;4197;19;0;0;0;0;0;0;347;1;15;40
2025-10-25; 02:00:40;0:00:14.935227;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;15;41
2025-10-25; 02:00:41;0:00:15.043669;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;15;41
2025-10-25; 02:00:41;0:00:15.150125;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;15;41
2025-10-25; 02:00:41;0:00:15.255863;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:41;0:00:15.360058;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:41;0:00:15.463658;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:41;0:00:15.572820;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:41;0:00:15.677733;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:41;0:00:15.780994;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:41;0:00:15.886928;$1;1;;12020;4197;19;0;0;0;0;0;0;347;1;16;43
2025-10-25; 02:00:42;0:00:15.996516;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:42;0:00:16.100714;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:42;0:00:16.205460;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;16;42
2025-10-25; 02:00:42;0:00:16.310304;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;17;43
2025-10-25; 02:00:42;0:00:16.423493;$1;1;;12020;4197;19;0;0;0;0;0;0;347;0;17;43
2025-10-25; 02:00:42;0:00:16.532908;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;17;43
2025-10-25; 02:00:42;0:00:16.635667;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;17;43
2025-10-25; 02:00:42;0:00:16.743762;$1;1;;12020;4197;18;0;0;0;0;0;0;347;0;17;42
2025-10-25; 02:00:42;0:00:16.847408;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;17;43
2025-10-25; 02:00:43;0:00:16.952117;$1;1;;12013;4197;19;0;0;0;0;0;0;347;0;17;43
