date;system_time;cycle_time;battery_state;voltage[V];current[mA];capacity[mAh]
2025-10-25; 02:01:54;0:01:28.855974;charging;4.197;0.15;76
2025-10-25; 02:01:55;0:01:28.975198;charging;4.197;0.15;76
2025-10-25; 02:01:55;0:01:29.085287;charging;4.197;0.15;76
2025-10-25; 02:01:55;0:01:29.198896;charging;4.196;0.15;76
2025-10-25; 02:01:55;0:01:29.303509;charging;4.197;0.16;76
2025-10-25; 02:01:55;0:01:29.407756;charging;4.197;0.15;76
2025-10-25; 02:01:55;0:01:29.516766;charging;4.196;0.15;76
2025-10-25; 02:01:55;0:01:29.728393;charging;4.197;0.15;76
2025-10-25; 02:01:55;0:01:29.880884;charging;4.196;0.15;76
2025-10-25; 02:01:56;0:01:29.986015;charging;4.197;0.15;76
2025-10-25; 02:01:56;0:01:30.090371;charging;4.196;0.15;77
2025-10-25; 02:01:56;0:01:30.214152;charging;4.197;0.16;77
2025-10-25; 02:01:56;0:01:30.375111;charging;4.196;0.15;77
2025-10-25; 02:01:56;0:01:30.484994;charging;4.197;0.15;77
2025-10-25; 02:01:56;0:01:30.635787;charging;4.197;0.15;77
2025-10-25; 02:01:56;0:01:30.936584;charging;4.197;0.15;77
2025-10-25; 02:01:57;0:01:31.237265;charging;4.196;0.15;77
2025-10-25; 02:01:57;0:01:31.433432;charging;4.197;0.16;77
2025-10-25; 02:01:57;0:01:31.561041;charging;4.197;0.15;77
2025-10-25; 02:01:57;0:01:31.722887;charging;4.197;0.15;77
2025-10-25; 02:01:57;0:01:31.885285;charging;4.197;0.15;77
2025-10-25; 02:01:58;0:01:32.083840;charging;4.196;0.15;77
2025-10-25; 02:01:58;0:01:32.256882;charging;4.197;0.16;78
2025-10-25; 02:01:58;0:01:32.598290;charging;4.197;0.15;78
2025-10-25; 02:01:58;0:01:32.781093;charging;4.197;0.15;78
2025-10-25; 02:01:58;0:01:32.893382;charging;4.197;0.15;78
2025-10-25; 02:01:59;0:01:33.007414;charging;4.197;0.15;78
2025-10-25; 02:01:59;0:01:33.134638;charging;4.197;0.15;78
2025-10-25; 02:01:59;0:01:33.330291;charging;4.196;0.15;78
2025-10-25; 02:01:59;0:01:33.687590;charging;4.197;0.15;78
2025-10-25; 02:01:59;0:01:33.882444;charging;4.196;0.15;78
2025-10-25; 02:02:00;0:01:34.101067;charging;4.197;0.15;78
2025-10-25; 02:02:00;0:01:34.247175;charging;4.197;0.15;78
2025-10-25; 02:02:00;0:01:34.408418;charging;4.197;0.15;79
2025-10-25; 02:02:00;0:01:34.633406;charging;4.197;0.15;79
2025-10-25; 02:02:00;0:01:34.867874;charging;4.197;0.15;79
2025-10-25; 02:02:01;0:01:35.005769;charging;4.196;0.15;79
2025-10-25; 02:02:01;0:01:35.164635;charging;4.196;0.15;79
2025-10-25; 02:02:01;0:01:35.298494;charging;4.196;0.15;79
2025-10-25; 02:02:01;0:01:35.447965;charging;4.197;0.14;79
2025-10-25; 02:02:01;0:01:35.565925;charging;4.197;0.14;79
2025-10-25; 02:02:01;0:01:35.690468;charging;4.197;0.14;79
2025-10-25; 02:02:01;0:01:35.810774;charging;4.196;0.15;79
2025-10-25; 02:02:01;0:01:35.932026;charging;4.196;0.15;79
2025-10-25; 02:02:02;0:01:36.069375;charging;4.197;0.14;79
2025-10-25; 02:02:02;0:01:36.214893;charging;4.197;0.14;80
2025-10-25; 02:02:02;0:01:36.374387;charging;4.196;0.15;80
2025-10-25; 02:02:02;0:01:36.551533;charging;4.197;0.15;80
2025-10-25; 02:02:02;0:01:36.828405;charging;4.197;0.14;80
2025-10-25; 02:02:03;0:01:36.993714;charging;4.196;0.14;80
2025-10-25; 02:02:03;0:01:37.150276;charging;4.197;0.14;80
2025-10-25; 02:02:03;0:01:37.317538;charging;4.202;0.18;80
2025-10-25; 02:02:03;0:01:37.423400;charging;4.197;0.17;80
2025-10-25; 02:02:03;0:01:37.560563;charging;4.197;0.17;80
2025-10-25; 02:02:03;0:01:37.672537;charging;4.197;0.18;80
2025-10-25; 02:02:03;0:01:37.792417;charging;4.197;0.18;80
2025-10-25; 02:02:04;0:01:37.950794;charging;4.197;0.18;81
2025-10-25; 02:02:04;0:01:38.226632;charging;4.197;0.18;81
2025-10-25; 02:02:04;0:01:38.418887;charging;4.197;0.18;81
2025-10-25; 02:02:04;0:01:38.642286;charging;4.197;0.18;81
2025-10-25; 02:02:04;0:01:38.919405;charging;4.197;0.18;81
2025-10-25; 02:02:05;0:01:39.274828;charging;4.203;0.17;81
2025-10-25; 02:02:05;0:01:39.512964;charging;4.203;0.17;81
2025-10-25; 02:02:05;0:01:39.645720;charging;4.197;0.17;81
2025-10-25; 02:02:05;0:01:39.780819;charging;4.197;0.17;81
2025-10-25; 02:02:05;0:01:39.907455;charging;4.197;0.17;82
2025-10-25; 02:02:06;0:01:40.042396;charging;4.197;0.17;82
2025-10-25; 02:02:06;0:01:40.242172;charging;4.197;0.17;82
2025-10-25; 02:02:06;0:01:40.412612;charging;4.197;0.17;82
2025-10-25; 02:02:06;0:01:40.858327;charging;4.197;0.17;82
2025-10-25; 02:02:07;0:01:41.075690;charging;4.203;0.17;82
2025-10-25; 02:02:07;0:01:41.342113;charging;4.201;0.17;82
2025-10-25; 02:02:07;0:01:41.487487;charging;4.204;0.17;82
2025-10-25; 02:02:07;0:01:41.657696;charging;4.205;0.17;82
2025-10-25; 02:02:07;0:01:41.776190;charging;4.196;0.17;82
2025-10-25; 02:02:07;0:01:41.953037;charging;4.196;0.16;82
2025-10-25; 02:02:08;0:01:42.069637;charging;4.196;0.17;83
2025-10-25; 02:02:08;0:01:42.175522;charging;4.197;0.16;83
2025-10-25; 02:02:08;0:01:42.296837;charging;4.196;0.17;83
2025-10-25; 02:02:08;0:01:42.426257;charging;4.199;0.16;83
2025-10-25; 02:02:08;0:01:42.553335;charging;4.197;0.16;83
2025-10-25; 02:02:08;0:01:42.667122;charging;4.205;0.17;83
2025-10-25; 02:02:08;0:01:42.778708;charging;4.196;0.16;83
2025-10-25; 02:02:09;0:01:42.968686;charging;4.197;0.17;83
2025-10-25; 02:02:09;0:01:43.155442;charging;4.196;0.17;83
2025-10-25; 02:02:09;0:01:43.395855;charging;4.202;0.16;83
2025-10-25; 02:02:09;0:01:43.875333;charging;4.196;0.17;84
2025-10-25; 02:02:10;0:01:44.143561;charging;4.196;0.16;84
2025-10-25; 02:02:10;0:01:44.313445;charging;4.198;0.16;84
2025-10-25; 02:02:10;0:01:44.472687;charging;4.196;0.16;84
2025-10-25; 02:02:10;0:01:44.634590;charging;4.196;0.16;84
2025-10-25; 02:02:11;0:01:45.179256;charging;4.205;0.17;84
2025-10-25; 02:02:11;0:01:45.392795;charging;4.197;0.17;84
2025-10-25; 02:02:11;0:01:45.568647;charging;4.196;0.16;84
2025-10-25; 02:02:11;0:01:45.787964;charging;4.196;0.17;84
2025-10-25; 02:02:12;0:01:46.036996;charging;4.196;0.16;84
2025-10-25; 02:02:12;0:01:46.251899;charging;4.204;0.16;85
2025-10-25; 02:02:12;0:01:46.464373;charging;4.196;0.16;85
2025-10-25; 02:02:12;0:01:46.796249;charging;4.197;0.16;85
2025-10-25; 02:02:13;0:01:47.063626;charging;4.198;0.16;85
2025-10-25; 02:02:13;0:01:47.406711;charging;4.196;0.17;85
2025-10-25; 02:02:13;0:01:47.682646;charging;4.2;0.16;85
2025-10-25; 02:02:14;0:01:47.943403;charging;4.203;0.17;85
2025-10-25; 02:02:14;0:01:48.357376;charging;4.198;0.16;85
2025-10-25; 02:02:14;0:01:48.613538;charging;4.196;0.17;85
2025-10-25; 02:02:14;0:01:48.884061;charging;4.2;0.16;85
2025-10-25; 02:02:15;0:01:49.088395;charging;4.197;0.17;85
2025-10-25; 02:02:15;0:01:49.859989;charging;4.199;0.16;86
2025-10-25; 02:02:16;0:01:50.115155;charging;4.202;0.17;86
2025-10-25; 02:02:16;0:01:50.508950;charging;4.197;0.16;86
2025-10-25; 02:02:16;0:01:50.814576;charging;4.204;0.17;86
2025-10-25; 02:02:17;0:01:51.018473;charging;4.202;0.17;86
2025-10-25; 02:02:17;0:01:51.282211;charging;4.196;0.16;86
2025-10-25; 02:02:17;0:01:51.625592;charging;4.196;0.16;86
2025-10-25; 02:02:17;0:01:51.890467;charging;4.197;0.17;86
2025-10-25; 02:02:18;0:01:52.166622;charging;4.196;0.16;86
2025-10-25; 02:02:18;0:01:52.758783;charging;4.196;0.17;86
2025-10-25; 02:02:19;0:01:52.972691;charging;4.203;0.16;87
2025-10-25; 02:02:19;0:01:53.226662;charging;4.197;0.16;87
2025-10-25; 02:02:19;0:01:53.588942;charging;4.196;0.17;87
2025-10-25; 02:02:19;0:01:53.849017;charging;4.204;0.16;87
2025-10-25; 02:02:20;0:01:54.090159;charging;4.201;0.17;87
2025-10-25; 02:02:20;0:01:54.321917;charging;4.196;0.16;87
2025-10-25; 02:02:20;0:01:54.703833;charging;4.196;0.17;87
2025-10-25; 02:02:21;0:01:55.193926;charging;4.203;0.16;87
2025-10-25; 02:02:21;0:01:55.530825;charging;4.196;0.16;87
2025-10-25; 02:02:21;0:01:55.819955;charging;4.197;0.17;87
2025-10-25; 02:02:22;0:01:56.119247;charging;4.196;0.17;87
2025-10-25; 02:02:22;0:01:56.475232;charging;4.196;0.16;88
2025-10-25; 02:02:23;0:01:57.078812;charging;4.196;0.17;88
2025-10-25; 02:02:23;0:01:57.403611;charging;4.202;0.16;88
2025-10-25; 02:02:23;0:01:57.680255;charging;4.201;0.17;88
2025-10-25; 02:02:24;0:01:57.991436;charging;4.197;0.16;88
2025-10-25; 02:02:24;0:01:58.353452;charging;4.197;0.17;88
2025-10-25; 02:02:24;0:01:58.575050;charging;4.197;0.16;88
2025-10-25; 02:02:24;0:01:58.736032;charging;4.197;0.16;88
2025-10-25; 02:02:25;0:01:59.218055;charging;4.199;0.16;88
2025-10-25; 02:02:25;0:01:59.820946;charging;4.197;0.16;88
2025-10-25; 02:02:26;0:02:00.019195;charging;4.196;0.16;89
2025-10-25; 02:02:26;0:02:00.144196;charging;4.197;0.16;89
2025-10-25; 02:02:26;0:02:00.299119;charging;4.196;0.17;89
2025-10-25; 02:02:26;0:02:00.777825;charging;4.197;0.16;89
2025-10-25; 02:02:27;0:02:01.119856;charging;4.202;0.17;89
2025-10-25; 02:02:27;0:02:01.266527;charging;4.197;0.16;89
2025-10-25; 02:02:27;0:02:01.429063;charging;4.197;0.17;89
2025-10-25; 02:02:27;0:02:01.631198;charging;4.204;0.16;89
2025-10-25; 02:02:27;0:02:01.781287;charging;4.196;0.17;89
2025-10-25; 02:02:28;0:02:01.973405;charging;4.199;0.16;89
2025-10-25; 02:02:28;0:02:02.203312;charging;4.196;0.17;89
2025-10-25; 02:02:28;0:02:02.348515;charging;4.198;0.16;90
2025-10-25; 02:02:28;0:02:02.470113;charging;4.202;0.16;90
2025-10-25; 02:02:28;0:02:02.588367;charging;4.197;0.16;90
2025-10-25; 02:02:28;0:02:02.735528;charging;4.197;0.16;90
2025-10-25; 02:02:28;0:02:02.854336;charging;4.2;0.17;90
2025-10-25; 02:02:29;0:02:03.062294;charging;4.196;0.16;90
2025-10-25; 02:02:29;0:02:03.215862;charging;4.196;0.17;90
2025-10-25; 02:02:29;0:02:03.455133;charging;4.198;0.16;90
2025-10-25; 02:02:29;0:02:03.763483;charging;4.196;0.16;90
2025-10-25; 02:02:30;0:02:03.956168;charging;4.199;0.16;90
2025-10-25; 02:02:30;0:02:04.080539;charging;4.197;0.16;91
2025-10-25; 02:02:30;0:02:04.220191;charging;4.196;0.17;91
2025-10-25; 02:02:30;0:02:04.330810;charging;4.197;0.16;91
2025-10-25; 02:02:30;0:02:04.440356;charging;4.196;0.16;91
2025-10-25; 02:02:30;0:02:04.550425;charging;4.203;0.16;91
2025-10-25; 02:02:30;0:02:04.657693;charging;4.197;0.17;91
2025-10-25; 02:02:30;0:02:04.765120;charging;4.196;0.16;91
2025-10-25; 02:02:30;0:02:04.926859;charging;4.196;0.16;91
2025-10-25; 02:02:31;0:02:05.034354;charging;4.205;0.17;91
2025-10-25; 02:02:31;0:02:05.185464;charging;4.196;0.16;91
2025-10-25; 02:02:31;0:02:05.356440;charging;4.199;0.17;91
2025-10-25; 02:02:31;0:02:05.505738;charging;4.196;0.16;92
2025-10-25; 02:02:31;0:02:05.618426;charging;4.196;0.16;92
2025-10-25; 02:02:31;0:02:05.747132;charging;4.202;0.16;92
2025-10-25; 02:02:31;0:02:05.868048;charging;4.197;0.16;92
2025-10-25; 02:02:32;0:02:06.007472;charging;4.197;0.16;92
2025-10-25; 02:02:32;0:02:06.111619;charging;4.196;0.16;92
2025-10-25; 02:02:32;0:02:06.280956;charging;4.197;0.16;92
2025-10-25; 02:02:32;0:02:06.428415;charging;4.2;0.16;92
2025-10-25; 02:02:32;0:02:06.702323;charging;4.196;0.16;92
2025-10-25; 02:02:33;0:02:07.162085;charging;4.202;0.16;92
2025-10-25; 02:02:33;0:02:07.514688;charging;4.196;0.17;92
2025-10-25; 02:02:33;0:02:07.672598;charging;4.2;0.16;93
2025-10-25; 02:02:33;0:02:07.868329;charging;4.196;0.17;93
2025-10-25; 02:02:34;0:02:08.265564;charging;4.199;0.16;93
2025-10-25; 02:02:34;0:02:08.408645;charging;4.196;0.16;93
2025-10-25; 02:02:35;0:02:08.959308;charging;4.202;0.16;93
2025-10-25; 02:02:35;0:02:09.355968;charging;4.197;0.16;93
2025-10-25; 02:02:35;0:02:09.716940;charging;4.196;0.16;93
2025-10-25; 02:02:36;0:02:10.017669;charging;4.196;0.16;93
2025-10-25; 02:02:36;0:02:10.184368;charging;4.196;0.16;93
2025-10-25; 02:02:36;0:02:10.323650;charging;4.2;0.16;93
2025-10-25; 02:02:36;0:02:10.454364;charging;4.196;0.16;94
2025-10-25; 02:02:36;0:02:10.718712;charging;4.196;0.16;94
2025-10-25; 02:02:36;0:02:10.912812;charging;4.198;0.16;94
2025-10-25; 02:02:37;0:02:11.536683;charging;4.197;0.16;94
2025-10-25; 02:02:37;0:02:11.684428;charging;4.196;0.16;94
2025-10-25; 02:02:37;0:02:11.833612;charging;4.197;0.16;94
2025-10-25; 02:02:38;0:02:11.944058;charging;4.196;0.16;94
2025-10-25; 02:02:38;0:02:12.056505;charging;4.198;0.16;94
2025-10-25; 02:02:38;0:02:12.318239;charging;4.196;0.16;94
2025-10-25; 02:02:38;0:02:12.658267;charging;4.197;0.16;94
2025-10-25; 02:02:38;0:02:12.775334;charging;4.196;0.16;94
2025-10-25; 02:02:39;0:02:13.052237;charging;4.196;0.16;95
2025-10-25; 02:02:39;0:02:13.205949;charging;4.197;0.16;95
2025-10-25; 02:02:39;0:02:13.338157;charging;4.196;0.16;95
2025-10-25; 02:02:39;0:02:13.442718;charging;4.196;0.16;95
2025-10-25; 02:02:39;0:02:13.552805;charging;4.197;0.16;95
2025-10-25; 02:02:39;0:02:13.713104;charging;4.197;0.16;95
2025-10-25; 02:02:39;0:02:13.840453;charging;4.201;0.16;95
2025-10-25; 02:02:40;0:02:14.086740;charging;4.197;0.16;95
2025-10-25; 02:02:40;0:02:14.194958;charging;4.196;0.16;95
2025-10-25; 02:02:40;0:02:14.301808;charging;4.196;0.16;95
2025-10-25; 02:02:40;0:02:14.410453;charging;4.2;0.16;95
2025-10-25; 02:02:40;0:02:14.552615;charging;4.196;0.16;96
2025-10-25; 02:02:40;0:02:14.692430;charging;4.196;0.16;96
2025-10-25; 02:02:40;0:02:14.892667;charging;4.199;0.16;96
2025-10-25; 02:02:41;0:02:15.016645;charging;4.197;0.16;96
2025-10-25; 02:02:41;0:02:15.125402;charging;4.196;0.16;96
2025-10-25; 02:02:41;0:02:15.252087;charging;4.197;0.16;96
2025-10-25; 02:02:41;0:02:15.359663;charging;4.196;0.16;96
2025-10-25; 02:02:41;0:02:15.494848;charging;4.198;0.16;96
2025-10-25; 02:02:41;0:02:15.604562;charging;4.197;0.16;96
2025-10-25; 02:02:41;0:02:15.712500;charging;4.196;0.16;96
2025-10-25; 02:02:41;0:02:15.819081;charging;4.196;0.16;97
2025-10-25; 02:02:41;0:02:15.927350;charging;4.197;0.16;97
2025-10-25; 02:02:42;0:02:16.095171;charging;4.197;0.16;97
2025-10-25; 02:02:42;0:02:16.395392;charging;4.197;0.16;97
2025-10-25; 02:02:42;0:02:16.501582;charging;4.197;0.16;97
2025-10-25; 02:02:42;0:02:16.617638;charging;4.197;0.16;97
2025-10-25; 02:02:42;0:02:16.742184;charging;4.196;0.16;97
2025-10-25; 02:02:42;0:02:16.854447;charging;4.197;0.16;97
2025-10-25; 02:02:43;0:02:16.969325;charging;4.197;0.15;97
2025-10-25; 02:02:43;0:02:17.089285;charging;4.197;0.15;97
2025-10-25; 02:02:43;0:02:17.221469;charging;4.204;0.15;97
2025-10-25; 02:02:43;0:02:17.336450;charging;4.197;0.16;98
2025-10-25; 02:02:43;0:02:17.455243;charging;4.197;0.16;98
2025-10-25; 02:02:43;0:02:17.585166;charging;4.197;0.16;98
2025-10-25; 02:02:43;0:02:17.692916;charging;4.197;0.16;98
2025-10-25; 02:02:43;0:02:17.821070;charging;4.197;0.16;98
2025-10-25; 02:02:43;0:02:17.926532;charging;4.197;0.16;98
2025-10-25; 02:02:44;0:02:18.180601;charging;4.197;0.16;98
2025-10-25; 02:02:44;0:02:18.450195;charging;4.197;0.16;98
2025-10-25; 02:02:44;0:02:18.682614;charging;4.197;0.16;98
2025-10-25; 02:02:44;0:02:18.818169;charging;4.197;0.16;98
2025-10-25; 02:02:44;0:02:18.928827;charging;4.197;0.16;98
2025-10-25; 02:02:45;0:02:19.125655;charging;4.197;0.16;99
2025-10-25; 02:02:45;0:02:19.245294;charging;4.197;0.16;99
2025-10-25; 02:02:45;0:02:19.459303;charging;4.197;0.16;99
2025-10-25; 02:02:45;0:02:19.696312;charging;4.197;0.16;99
2025-10-25; 02:02:45;0:02:19.803369;charging;4.197;0.16;99
2025-10-25; 02:02:46;0:02:19.944503;charging;4.197;0.16;99
2025-10-25; 02:02:46;0:02:20.255978;charging;4.196;0.16;99
2025-10-25; 02:02:46;0:02:20.361343;charging;4.196;0.16;99
2025-10-25; 02:02:46;0:02:20.468101;charging;4.2;0.15;99
2025-10-25; 02:02:46;0:02:20.583736;charging;4.196;0.16;99
2025-10-25; 02:02:46;0:02:20.689299;charging;4.203;0.16;99
2025-10-25; 02:02:46;0:02:20.849827;charging;4.197;0.16;100
2025-10-25; 02:02:47;0:02:20.965546;charging;4.197;0.16;100
2025-10-25; 02:02:47;0:02:21.074484;charging;4.197;0.16;100
2025-10-25; 02:02:47;0:02:21.182486;charging;4.197;0.16;100
2025-10-25; 02:02:47;0:02:21.292141;charging;4.197;0.15;100
2025-10-25; 02:02:47;0:02:21.454459;charging;4.197;0.15;100
2025-10-25; 02:02:47;0:02:21.567219;charging;4.197;0.15;100
2025-10-25; 02:02:47;0:02:21.688769;charging;4.197;0.16;100
2025-10-25; 02:02:47;0:02:21.840839;charging;4.196;0.16;100
2025-10-25; 02:02:48;0:02:22.068798;charging;4.199;0.15;100
2025-10-25; 02:02:48;0:02:22.185619;charging;4.202;0.16;100
2025-10-25; 02:02:48;0:02:22.410303;charging;4.196;0.16;101
2025-10-25; 02:02:48;0:02:22.666437;charging;4.197;0.16;101
